recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,source_split_audio,event_id,event_range,gesture_id,realization_variant,duration_s,segment_status,render_usable,reference_only,unclear,needs_retake,rejected,excluded,human_accepted,reviewed_by,reviewed_at,reject_reason,noise_issue,click_issue,tail_clipped,attack_clipped,slate_residue,wrong_take,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_audio,variant,segment_status_label_zh,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T041,001,RS_XWC_002_041,RECD2_BATCH05_T041,clean_previews/T041_clean_preview.wav,XWC_P06_N03,,SAN_TIAO_5,clean,8.700,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T041,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T041_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T042,002,RS_XWC_002_042,RECD2_BATCH05_T042,clean_previews/T042_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,6.500,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T042,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T042_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T043,003,RS_XWC_002_043,RECD2_BATCH05_T043,clean_previews/T043_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,6.680,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T043,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T043_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T044,004,RS_XWC_002_044,RECD2_BATCH05_T044,clean_previews/T044_clean_preview.wav,XWC_P07_N01,,SAN_TIAO_6,clean,8.380,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T044,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T044_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T045,005,RS_XWC_002_045,RECD2_BATCH05_T045,clean_previews/T045_clean_preview.wav,XWC_P07_N02,,AN_THUMB_9_GOU_3,clean,8.000,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T045,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T045_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T046,006,RS_XWC_002_046,RECD2_BATCH05_T046,clean_previews/T046_clean_preview.wav,XWC_P07_N02,,AN_THUMB_9_GOU_3,clean,8.200,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T046,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T046_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T047,007,RS_XWC_002_047,RECD2_BATCH05_T047,clean_previews/T047_clean_preview.wav,XWC_P07_N03,,SAN_TIAO_7,clean,7.590,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T047,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T047_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T048,008,RS_XWC_002_048,RECD2_BATCH05_T048,clean_previews/T048_clean_preview.wav,XWC_P07_N04,,AN_THUMB_9_GOU_4,clean,7.200,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T048,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T048_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T049,009,RS_XWC_002_049,RECD2_BATCH05_T049,clean_previews/T049_clean_preview.wav,XWC_P07_N04,,AN_THUMB_9_GOU_4,clean,7.820,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T049,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T049_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T050,010,RS_XWC_002_050,RECD2_BATCH05_T050,clean_previews/T050_clean_preview.wav,XWC_P08_N01,,AN_THUMB_9_GOU_5,clean,10.170,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T050,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T050_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
