recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,marker_id,marker_type,time_s,source,review_status,nudge_total_ms,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_split_audio,source_audio,event_id,event_range,gesture_id,realization_variant,variant,confidence,marker_label_zh,training_value_class,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T041,001,RS_XWC_002_041,RECD2_BATCH05_T041,RECD2_BATCH05_T041:pre_idle_end,pre_idle_end,1.662,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T041,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T041_clean_preview.wav,clean_previews/T041_clean_preview.wav,XWC_P06_N03,,SAN_TIAO_5,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T041,001,RS_XWC_002_041,RECD2_BATCH05_T041,RECD2_BATCH05_T041:gesture_start,gesture_start,1.712,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T041,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T041_clean_preview.wav,clean_previews/T041_clean_preview.wav,XWC_P06_N03,,SAN_TIAO_5,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T041,001,RS_XWC_002_041,RECD2_BATCH05_T041,RECD2_BATCH05_T041:render_anchor,render_anchor,1.712,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T041,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T041_clean_preview.wav,clean_previews/T041_clean_preview.wav,XWC_P06_N03,,SAN_TIAO_5,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T041,001,RS_XWC_002_041,RECD2_BATCH05_T041,RECD2_BATCH05_T041:tail_end,tail_end,3.509,human_adjusted,accepted,500,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T041,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T041_clean_preview.wav,clean_previews/T041_clean_preview.wav,XWC_P06_N03,,SAN_TIAO_5,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T042,002,RS_XWC_002_042,RECD2_BATCH05_T042,RECD2_BATCH05_T042:pre_idle_end,pre_idle_end,0.000,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T042,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T042_clean_preview.wav,clean_previews/T042_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T042,002,RS_XWC_002_042,RECD2_BATCH05_T042,RECD2_BATCH05_T042:gesture_start,gesture_start,0.077,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T042,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T042_clean_preview.wav,clean_previews/T042_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T042,002,RS_XWC_002_042,RECD2_BATCH05_T042,RECD2_BATCH05_T042:render_anchor,render_anchor,0.127,audio_seed,accepted,0,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T042,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T042_clean_preview.wav,clean_previews/T042_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T042,002,RS_XWC_002_042,RECD2_BATCH05_T042,RECD2_BATCH05_T042:tail_end,tail_end,1.354,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T042,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T042_clean_preview.wav,clean_previews/T042_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,clean,0.55,尾音结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T043,003,RS_XWC_002_043,RECD2_BATCH05_T043,RECD2_BATCH05_T043:pre_idle_end,pre_idle_end,1.384,human_adjusted,accepted,-150,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T043,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T043_clean_preview.wav,clean_previews/T043_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,clean,0.55,前置空白结束,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T043,003,RS_XWC_002_043,RECD2_BATCH05_T043,RECD2_BATCH05_T043:gesture_start,gesture_start,1.484,human_adjusted,accepted,-100,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T043,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T043_clean_preview.wav,clean_previews/T043_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,clean,0.55,前导起势,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch05,T043,003,RS_XWC_002_043,RECD2_BATCH05_T043,RECD2_BATCH05_T043:render_anchor,render_anchor,1.534,human_adjusted,accepted,-50,true,false,true,true,true,2026-06-20T02:55:07.783977+00:00,T043,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch05_T041-T050.wav,clean_previews/T043_clean_preview.wav,clean_previews/T043_clean_preview.wav,XWC_P06_N04,,AN_THUMB_9_GOU_2,clean,clean,0.55,渲染锚点,review_only_render_alignment_draft,R1 seed marker from audio_seed; requires manual review.
