recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,marker_id,marker_type,time_s,source,review_status,review_only,production_grade,updated_at,file_id,batch_take_no,script_id,unit_id,source_raw_audio,source_audio,take_id,event_id,event_range,gesture_id,expected_sample_type,unit_status,marker_label_zh,confidence,nudge_total_ms,notes,training_value_class,not_sample_assets
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T001,T001:slate_start,slate_start,0.890,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,001,RS_XWC_002_001,T001,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T001,,,,,confirmed,口播起始,0.933028,-3250,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T001,T001:slate_end,slate_end,4.290,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,001,RS_XWC_002_001,T001,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T001,,,,,confirmed,口播结束,0.933028,-2650,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T001,T001:next_slate_start,next_slate_start,11.090,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,001,RS_XWC_002_001,T001,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T001,,,,,confirmed,下一口播起始,0.933028,4150,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T002,T002:slate_start,slate_start,12.140,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,002,RS_XWC_002_002,T002,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T002,,,,,confirmed,口播起始,0.973611,5200,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T002,T002:slate_end,slate_end,15.950,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,002,RS_XWC_002_002,T002,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T002,,,,,confirmed,口播结束,0.973611,-50,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T002,T002:next_slate_start,next_slate_start,22.110,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,002,RS_XWC_002_002,T002,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T002,,,,,confirmed,下一口播起始,0.973611,5250,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T003,T003:slate_start,slate_start,22.760,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,003,RS_XWC_002_003,T003,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T003,,,,,confirmed,口播起始,0.983133,5900,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T003,T003:slate_end,slate_end,27.680,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,003,RS_XWC_002_003,T003,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T003,,,,,confirmed,口播结束,0.983133,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T003,T003:next_slate_start,next_slate_start,38.580,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,003,RS_XWC_002_003,T003,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T003,,,,,confirmed,下一口播起始,0.983133,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T004,T004:slate_start,slate_start,38.580,asr_candidate,accepted,true,false,2026-06-19T00:16:25.883166+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDAxX1QwMDEtVDAxMC53YXY,004,RS_XWC_002_004,T004,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,T004,,,,,confirmed,口播起始,0.961692,0,,review_only_boundary_draft,true
