recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,source_split_audio,event_id,event_range,gesture_id,realization_variant,duration_s,segment_status,render_usable,reference_only,unclear,needs_retake,rejected,excluded,human_accepted,reviewed_by,reviewed_at,reject_reason,noise_issue,click_issue,tail_clipped,attack_clipped,slate_residue,wrong_take,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_audio,variant,segment_status_label_zh,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T001,001,RS_XWC_002_001,RECD2_BATCH01_T001,clean_previews/T001_clean_preview.wav,XWC_P01_N01,,SAN_TIAO_7,clean,6.800,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T001,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T001_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T002,002,RS_XWC_002_002,RECD2_BATCH01_T002,clean_previews/T002_clean_preview.wav,XWC_P01_N02,,SAN_GOU_5,clean,6.160,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T002,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T002_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T003,003,RS_XWC_002_003,RECD2_BATCH01_T003,clean_previews/T003_clean_preview.wav,XWC_P01_N03,,SAN_TIAO_7,clean,10.900,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T003,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T003_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T004,004,RS_XWC_002_004,RECD2_BATCH01_T004,clean_previews/T004_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,7.260,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T004,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T004_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T005,005,RS_XWC_002_005,RECD2_BATCH01_T005,clean_previews/T005_clean_preview.wav,XWC_P01_N04,,AN_RING_10_GOU_5,clean,7.980,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T005,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T005_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T006,006,RS_XWC_002_006,RECD2_BATCH01_T006,clean_previews/T006_clean_preview.wav,XWC_P02_N01,,SAN_TIAO_7,clean,7.390,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T006,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T006_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T007,007,RS_XWC_002_007,RECD2_BATCH01_T007,clean_previews/T007_clean_preview.wav,XWC_P02_N02,,SAN_GOU_5,clean,8.700,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T007,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T007_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T008,008,RS_XWC_002_008,RECD2_BATCH01_T008,clean_previews/T008_clean_preview.wav,XWC_P02_N03,,SAN_TIAO_6,clean,8.140,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T008,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T008_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T009,009,RS_XWC_002_009,RECD2_BATCH01_T009,clean_previews/T009_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,9.350,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T009,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T009_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch01,T010,010,RS_XWC_002_010,RECD2_BATCH01_T010,clean_previews/T010_clean_preview.wav,XWC_P02_N04,,AN_RING_10_GOU_4,clean,13.110,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-19T01:43:19.624800+00:00,T010,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch01_T001-T010.wav,clean_previews/T010_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
