recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,marker_id,marker_type,time_s,source,review_status,review_only,production_grade,updated_at,file_id,batch_take_no,script_id,unit_id,source_raw_audio,source_audio,take_id,event_id,event_range,gesture_id,expected_sample_type,unit_status,marker_label_zh,confidence,nudge_total_ms,notes,training_value_class,not_sample_assets
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T061,T061:slate_start,slate_start,0.000,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,001,RS_XWC_002_061,T061,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T061,,,,,confirmed,口播起始,0.908478,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T061,T061:slate_end,slate_end,4.000,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,001,RS_XWC_002_061,T061,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T061,,,,,confirmed,口播结束,0.908478,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T061,T061:next_slate_start,next_slate_start,12.660,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,001,RS_XWC_002_061,T061,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T061,,,,,confirmed,下一口播起始,0.908478,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T062,T062:slate_start,slate_start,12.660,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,002,RS_XWC_002_062,T062,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T062,,,,,confirmed,口播起始,0.990703,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T062,T062:slate_end,slate_end,15.460,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,002,RS_XWC_002_062,T062,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T062,,,,,confirmed,口播结束,0.990703,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T062,T062:next_slate_start,next_slate_start,22.040,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,002,RS_XWC_002_062,T062,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T062,,,,,confirmed,下一口播起始,0.990703,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T063,T063:slate_start,slate_start,22.040,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,003,RS_XWC_002_063,T063,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T063,,,,,confirmed,口播起始,0.99553,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T063,T063:slate_end,slate_end,24.260,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,003,RS_XWC_002_063,T063,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T063,,,,,confirmed,口播结束,0.99553,0,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T063,T063:next_slate_start,next_slate_start,31.880,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,003,RS_XWC_002_063,T063,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T063,,,,,confirmed,下一口播起始,0.99553,-400,,review_only_boundary_draft,true
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T064,T064:slate_start,slate_start,31.585,asr_candidate,accepted,true,false,2026-06-19T11:34:12.874020+00:00,UUlOSVNUXzAwMi9YV0MvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVC9yYXcvUlNfWFdDXzAwMl9CQUlZQV9QSUxPVF9iYXRjaDA3X1QwNjEtVDA3MC53YXY,004,RS_XWC_002_064,T064,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,T064,,,,,confirmed,口播起始,0.72085,-695,,review_only_boundary_draft,true
