recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,take_id,segment_id,source_split_audio,event_id,event_range,gesture_id,realization_variant,pre_idle_end_s,gesture_start_s,render_anchor_s,tail_end_s,render_anchor_type,pre_attack_music_policy,tail_policy,segment_status,review_status,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,source_raw_audio,source_audio,variant,anchor_type,render_usable,segment_status_label_zh,review_status_label_zh,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T031,001,RS_XWC_002_031,T031,RECD2_BATCH04_T031,clean_previews/T031_clean_preview.wav,XWC_P05_N02,,SAN_GOU_2,clean,2.451,2.501,2.501,4.409,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T031_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T032,002,RS_XWC_002_032,T032,RECD2_BATCH04_T032,clean_previews/T032_clean_preview.wav,XWC_P05_N03,,SAN_TIAO_3,clean,0.167,0.217,0.217,2.267,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T032_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T033,003,RS_XWC_002_033,T033,RECD2_BATCH04_T033,clean_previews/T033_clean_preview.wav,XWC_P05_N04,,AN_RING_10_GOU_1,clean,1.203,1.253,1.303,3.232,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T033_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T034,004,RS_XWC_002_034,T034,RECD2_BATCH04_T034,clean_previews/T034_clean_preview.wav,XWC_P05_N04,,AN_RING_10_GOU_1,clean,0.220,0.270,0.270,1.441,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T034_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T035,005,RS_XWC_002_035,T035,RECD2_BATCH04_T035,clean_previews/T035_clean_preview.wav,XWC_P05_N05,,SAN_TIAO_4,clean,0.087,0.137,0.137,2.449,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T035_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T036,006,RS_XWC_002_036,T036,RECD2_BATCH04_T036,clean_previews/T036_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,2.117,2.217,2.267,4.891,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T036_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T037,007,RS_XWC_002_037,T037,RECD2_BATCH04_T037,clean_previews/T037_clean_preview.wav,XWC_P05_N06,,AN_THUMB_9_GOU_1,clean,0.713,0.813,0.863,2.588,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T037_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T038,008,RS_XWC_002_038,T038,RECD2_BATCH04_T038,clean_previews/T038_clean_preview.wav,XWC_P06_N01,,SAN_TIAO_4,clean,0.582,0.632,0.632,3.060,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T038_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T039,009,RS_XWC_002_039,T039,RECD2_BATCH04_T039,clean_previews/T039_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,1.372,1.472,1.522,3.274,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T039_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch04,T040,010,RS_XWC_002_040,T040,RECD2_BATCH04_T040,clean_previews/T040_clean_preview.wav,XWC_P06_N02,,AN_THUMB_9_GOU_1,clean,2.298,2.498,2.548,4.646,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:42:53.113431+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch04_T031-T040.wav,clean_previews/T040_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
