recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,source_split_audio,event_id,event_range,gesture_id,realization_variant,duration_s,segment_status,render_usable,reference_only,unclear,needs_retake,rejected,excluded,human_accepted,reviewed_by,reviewed_at,reject_reason,noise_issue,click_issue,tail_clipped,attack_clipped,slate_residue,wrong_take,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_audio,variant,segment_status_label_zh,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T021,001,RS_XWC_002_021,RECD2_BATCH03_T021,clean_previews/T021_clean_preview.wav,XWC_P03_N06,,AN_THUMB_9_GOU_3,clean,6.200,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T021,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T021_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T022,002,RS_XWC_002_022,RECD2_BATCH03_T022,clean_previews/T022_clean_preview.wav,XWC_P04_N01,,SAN_TIAO_5,clean,7.140,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T022,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T022_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T023,003,RS_XWC_002_023,RECD2_BATCH03_T023,clean_previews/T023_clean_preview.wav,XWC_P04_N02,,SAN_GOU_3,clean,8.280,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T023,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T023_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T024,004,RS_XWC_002_024,RECD2_BATCH03_T024,clean_previews/T024_clean_preview.wav,XWC_P04_N03,,SAN_TIAO_4,clean,9.620,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T024,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T024_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T025,005,RS_XWC_002_025,RECD2_BATCH03_T025,clean_previews/T025_clean_preview.wav,XWC_P04_N04,,AN_RING_10_GOU_2,clean,6.560,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T025,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T025_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T026,006,RS_XWC_002_026,RECD2_BATCH03_T026,clean_previews/T026_clean_preview.wav,XWC_P04_N04,,AN_RING_10_GOU_2,clean,7.320,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T026,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T026_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T027,007,RS_XWC_002_027,RECD2_BATCH03_T027,clean_previews/T027_clean_preview.wav,XWC_P04_N05,,SAN_TIAO_5,clean,7.350,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T027,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T027_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T028,008,RS_XWC_002_028,RECD2_BATCH03_T028,clean_previews/T028_clean_preview.wav,XWC_P04_N06,,AN_THUMB_9_GOU_2,clean,7.460,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T028,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T028_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T029,009,RS_XWC_002_029,RECD2_BATCH03_T029,clean_previews/T029_clean_preview.wav,XWC_P04_N06,,AN_THUMB_9_GOU_2,clean,7.680,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T029,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T029_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch03,T030,010,RS_XWC_002_030,RECD2_BATCH03_T030,clean_previews/T030_clean_preview.wav,XWC_P05_N01,,SAN_TIAO_4,clean,10.322,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T02:32:26.314035+00:00,T030,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch03_T021-T030.wav,clean_previews/T030_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
