recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,take_id,segment_id,source_split_audio,event_id,event_range,gesture_id,realization_variant,pre_idle_end_s,gesture_start_s,render_anchor_s,tail_end_s,render_anchor_type,pre_attack_music_policy,tail_policy,segment_status,review_status,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,source_raw_audio,source_audio,variant,anchor_type,render_usable,segment_status_label_zh,review_status_label_zh,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T011,001,RS_XWC_002_011,T011,RECD2_BATCH02_T011,clean_previews/T011_clean_preview.wav,XWC_P02_N05,,SAN_TIAO_7,clean,2.529,2.579,2.629,6.324,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T011_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T012,002,RS_XWC_002_012,T012,RECD2_BATCH02_T012,clean_previews/T012_clean_preview.wav,XWC_P02_N06,,AN_THUMB_9_GOU_4,clean,2.755,2.805,2.805,5.474,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T012_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T013,003,RS_XWC_002_013,T013,RECD2_BATCH02_T013,clean_previews/T013_clean_preview.wav,XWC_P02_N06,,AN_THUMB_9_GOU_4,clean,1.500,1.522,2.222,5.911,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T013_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T014,004,RS_XWC_002_014,T014,RECD2_BATCH02_T014,clean_previews/T014_clean_preview.wav,XWC_P03_N01,,SAN_TIAO_6,clean,1.882,1.932,1.932,4.337,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T014_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T015,005,RS_XWC_002_015,T015,RECD2_BATCH02_T015,clean_previews/T015_clean_preview.wav,XWC_P03_N02,,SAN_GOU_4,clean,0.830,0.880,0.880,3.836,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T015_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T016,006,RS_XWC_002_016,T016,RECD2_BATCH02_T016,clean_previews/T016_clean_preview.wav,XWC_P03_N03,,SAN_TIAO_5,clean,0.850,0.850,0.900,3.135,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T016_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T017,007,RS_XWC_002_017,T017,RECD2_BATCH02_T017,clean_previews/T017_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,0.676,0.726,0.726,2.690,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T017_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T018,008,RS_XWC_002_018,T018,RECD2_BATCH02_T018,clean_previews/T018_clean_preview.wav,XWC_P03_N04,,AN_RING_10_8_GOU_3,clean,0.000,0.242,0.262,2.823,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T018_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T019,009,RS_XWC_002_019,T019,RECD2_BATCH02_T019,clean_previews/T019_clean_preview.wav,XWC_P03_N05,,SAN_TIAO_6,clean,0.097,0.147,0.147,2.944,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T019_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch02,T020,010,RS_XWC_002_020,T020,RECD2_BATCH02_T020,clean_previews/T020_clean_preview.wav,XWC_P03_N06,,AN_THUMB_9_GOU_3,clean,1.949,1.999,1.999,4.433,main_attack,keep_silence,smart_fade_100ms,render_usable,accepted,true,false,true,true,true,2026-06-20T02:23:32.015924+00:00,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch02_T011-T020.wav,clean_previews/T020_clean_preview.wav,clean,main_attack,true,渲染可用,已确认,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
