recording_session_id,recording_id,piece_id,qinist_id,batch_id,recording_take_no,batch_take_no,script_id,segment_id,source_split_audio,event_id,event_range,gesture_id,realization_variant,duration_s,segment_status,render_usable,reference_only,unclear,needs_retake,rejected,excluded,human_accepted,reviewed_by,reviewed_at,reject_reason,noise_issue,click_issue,tail_clipped,attack_clipped,slate_residue,wrong_take,review_only,production_grade,not_sample_assets,not_render_executed,not_ml_training_data,updated_at,take_id,source_raw_audio,source_audio,variant,segment_status_label_zh,notes
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T061,001,RS_XWC_002_061,RECD2_BATCH07_T061,clean_previews/T061_clean_preview.wav,XWC_P09_N03,,SAN_TIAO_6,clean,8.660,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T061,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T061_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T062,002,RS_XWC_002_062,RECD2_BATCH07_T062,clean_previews/T062_clean_preview.wav,XWC_P09_N04,,AN_RING_10_GOU_4,clean,6.580,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T062,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T062_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T063,003,RS_XWC_002_063,RECD2_BATCH07_T063,clean_previews/T063_clean_preview.wav,XWC_P09_N04,,AN_RING_10_GOU_4,clean,7.620,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T063,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T063_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T064,004,RS_XWC_002_064,RECD2_BATCH07_T064,clean_previews/T064_clean_preview.wav,XWC_P10_N01,,FAN_SHI_7_GOU_4,clean,7.360,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T064,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T064_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T065,005,RS_XWC_002_065,RECD2_BATCH07_T065,clean_previews/T065_clean_preview.wav,XWC_P10_N02,,FAN_SHI_7_TIAO_7,clean,5.810,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T065,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T065_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T066,006,RS_XWC_002_066,RECD2_BATCH07_T066,clean_previews/T066_clean_preview.wav,XWC_P10_N03,,FAN_SHI_7_TIAO_6,clean,7.210,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T066,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T066_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T067,007,RS_XWC_002_067,RECD2_BATCH07_T067,clean_previews/T067_clean_preview.wav,XWC_P10_N04,,FAN_SHI_7_TIAO_4,clean,6.860,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T067,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T067_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T068,008,RS_XWC_002_068,RECD2_BATCH07_T068,clean_previews/T068_clean_preview.wav,XWC_P10_N05,,FAN_ZHONG_7_GOU_1,clean,5.430,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T068,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T068_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T069,009,RS_XWC_002_069,RECD2_BATCH07_T069,clean_previews/T069_clean_preview.wav,XWC_P10_N06,,FAN_DA_7_BO_6,clean,7.250,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T069,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T069_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
RS_XWC_002_BAIYA_PILOT,RS_XWC_002,XWC,QINIST_002,batch07,T070,010,RS_XWC_002_070,RECD2_BATCH07_T070,clean_previews/T070_clean_preview.wav,XWC_P10_N07,,FAN_DA7_ZHONG7_CUO_6_1,clean,11.421,render_usable,true,false,false,false,false,false,true,,,,false,false,false,false,false,false,true,false,true,true,true,2026-06-20T03:20:55.314747+00:00,T070,02_recordings/raw_audio/QINIST_002/XWC/RS_XWC_002_BAIYA_PILOT/raw/RS_XWC_002_BAIYA_PILOT_batch07_T061-T070.wav,clean_previews/T070_clean_preview.wav,clean,渲染可用,RECD-2 clean preview only; requires VARW-R1 review before any downstream use.
